LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,StintIndex,StintID,AdjLapTimeSec
88.814,SOFT,Barcelona,VET,Aston Martin,6,36,24,49.4,37.1,6.0,4.3,6.048,1.0,4.657,16,2022_Spanish Grand Prix,24,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.90522488718298
88.8,SOFT,Barcelona,VET,Aston Martin,7,49,25,49.4,37.0,6.0,2.5,4.87,1.0,4.657,16,2022_Spanish Grand Prix,25,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.90061081324734
89.347,SOFT,Barcelona,VET,Aston Martin,8,64,26,49.4,37.0,6.0,2.2,3.713,1.0,4.657,16,2022_Spanish Grand Prix,26,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.4569967393117
89.055,SOFT,Barcelona,VET,Aston Martin,10,100,28,49.4,37.0,6.0,3.4,1.675,1.0,4.657,16,2022_Spanish Grand Prix,28,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.18376859144044
90.368,SOFT,Barcelona,VET,Aston Martin,11,121,29,49.3,37.2,7.0,3.7,6.801,1.0,4.657,16,2022_Spanish Grand Prix,29,22.0,66,4,2022_Spanish Grand Prix__VET__4,90.5061545175048
89.393,SOFT,Barcelona,VET,Aston Martin,12,144,30,49.3,37.2,6.0,4.3,6.467,1.0,4.657,16,2022_Spanish Grand Prix,30,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.54054044356917
88.715,SOFT,Barcelona,VET,Aston Martin,13,169,31,49.3,37.2,6.0,3.5,2.251,1.0,4.657,16,2022_Spanish Grand Prix,31,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.87192636963353
88.556,SOFT,Barcelona,VET,Aston Martin,14,196,32,49.5,37.1,6.0,2.2,3.602,1.0,4.657,16,2022_Spanish Grand Prix,32,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.72231229569789
88.729,SOFT,Barcelona,VET,Aston Martin,15,225,33,49.5,37.0,6.0,3.7,5.829,1.0,4.657,16,2022_Spanish Grand Prix,33,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.90469822176225
88.676,SOFT,Barcelona,VET,Aston Martin,16,256,34,49.3,36.7,6.0,4.5,7.663,1.0,4.657,16,2022_Spanish Grand Prix,34,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.86108414782662
88.624,SOFT,Barcelona,VET,Aston Martin,17,289,35,49.1,36.7,7.0,3.2,9.642,1.0,4.657,16,2022_Spanish Grand Prix,35,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.81847007389098
89.603,SOFT,Barcelona,VET,Aston Martin,18,324,36,49.1,36.6,7.0,3.0,10.0,1.0,4.657,16,2022_Spanish Grand Prix,36,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.80685599995533
88.58,SOFT,Barcelona,VET,Aston Martin,19,361,37,49.0,36.6,7.0,2.7,2.73,1.0,4.657,16,2022_Spanish Grand Prix,37,22.0,66,4,2022_Spanish Grand Prix__VET__4,88.7932419260197
88.876,SOFT,Barcelona,VET,Aston Martin,20,400,38,49.3,36.8,7.0,3.5,4.283,1.0,4.657,16,2022_Spanish Grand Prix,38,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.09862785208408
89.96,SOFT,Barcelona,VET,Aston Martin,21,441,39,49.1,36.9,7.0,3.7,5.721,1.0,4.657,16,2022_Spanish Grand Prix,39,22.0,66,4,2022_Spanish Grand Prix__VET__4,90.19201377814842
89.423,SOFT,Barcelona,VET,Aston Martin,22,484,40,49.1,36.8,8.0,2.0,2.236,1.0,4.657,16,2022_Spanish Grand Prix,40,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.6643997042128
89.357,SOFT,Barcelona,VET,Aston Martin,23,529,41,49.0,36.8,8.0,3.2,4.379,1.0,4.657,16,2022_Spanish Grand Prix,41,22.0,66,4,2022_Spanish Grand Prix__VET__4,89.60778563027715
87.857,MEDIUM,Barcelona,VET,Aston Martin,3,9,44,48.9,36.6,8.0,3.2,1.363,1.0,4.657,16,2022_Spanish Grand Prix,44,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.13594340847024
88.152,MEDIUM,Barcelona,VET,Aston Martin,4,16,45,49.1,36.7,8.0,3.0,0.235,1.0,4.657,16,2022_Spanish Grand Prix,45,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.44032933453461
88.283,MEDIUM,Barcelona,VET,Aston Martin,5,25,46,49.1,36.8,8.0,3.0,5.569,1.0,4.657,16,2022_Spanish Grand Prix,46,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.58071526059898
88.027,MEDIUM,Barcelona,VET,Aston Martin,6,36,47,49.0,36.8,7.0,2.7,4.549,1.0,4.657,16,2022_Spanish Grand Prix,47,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.33410118666333
88.012,MEDIUM,Barcelona,VET,Aston Martin,7,49,48,49.0,36.6,7.0,2.0,9.8,1.0,4.657,16,2022_Spanish Grand Prix,48,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.3284871127277
88.126,MEDIUM,Barcelona,VET,Aston Martin,8,64,49,49.0,36.5,8.0,1.3,9.033,1.0,4.657,16,2022_Spanish Grand Prix,49,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.45187303879206
88.248,MEDIUM,Barcelona,VET,Aston Martin,11,121,52,48.9,36.9,7.0,2.7,9.996,1.0,4.657,16,2022_Spanish Grand Prix,52,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.60203081698515
89.008,MEDIUM,Barcelona,VET,Aston Martin,12,144,53,48.8,36.7,7.0,2.7,8.989,1.0,4.657,16,2022_Spanish Grand Prix,53,22.0,66,5,2022_Spanish Grand Prix__VET__5,89.37141674304951
88.35,MEDIUM,Barcelona,VET,Aston Martin,13,169,54,48.5,36.6,8.0,2.0,2.119,1.0,4.657,16,2022_Spanish Grand Prix,54,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.72280266911386
88.187,MEDIUM,Barcelona,VET,Aston Martin,14,196,55,48.3,36.5,9.0,2.5,3.338,1.0,4.657,16,2022_Spanish Grand Prix,55,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.56918859517823
88.392,MEDIUM,Barcelona,VET,Aston Martin,15,225,56,48.3,36.5,9.0,2.2,4.051,1.0,4.657,16,2022_Spanish Grand Prix,56,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.7835745212426
88.67,MEDIUM,Barcelona,VET,Aston Martin,16,256,57,48.4,36.3,8.0,3.5,2.134,1.0,4.657,16,2022_Spanish Grand Prix,57,22.0,66,5,2022_Spanish Grand Prix__VET__5,89.07096044730696
87.629,MEDIUM,Barcelona,VET,Aston Martin,18,324,59,48.3,36.3,8.0,4.5,0.328,1.0,4.657,16,2022_Spanish Grand Prix,59,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.0487322994357
88.249,MEDIUM,Barcelona,VET,Aston Martin,20,400,61,48.1,36.4,11.0,2.4,10.0,1.0,4.657,16,2022_Spanish Grand Prix,61,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.68750415156441
88.376,MEDIUM,Barcelona,VET,Aston Martin,21,441,62,48.0,36.5,9.0,4.5,10.0,1.0,4.657,16,2022_Spanish Grand Prix,62,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.82389007762877
88.465,MEDIUM,Barcelona,VET,Aston Martin,22,484,63,48.0,36.5,8.0,4.3,10.0,1.0,4.657,16,2022_Spanish Grand Prix,63,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.92227600369314
88.353,MEDIUM,Barcelona,VET,Aston Martin,23,529,64,47.9,36.5,8.0,2.7,10.0,1.0,4.657,16,2022_Spanish Grand Prix,64,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.8196619297575
88.2,MEDIUM,Barcelona,VET,Aston Martin,24,576,65,48.1,36.4,7.0,4.3,10.0,1.0,4.657,16,2022_Spanish Grand Prix,65,22.0,66,5,2022_Spanish Grand Prix__VET__5,88.67604785582186
89.842,MEDIUM,Barcelona,ZHO,Alfa Romeo,3,9,13,49.7,37.0,6.0,3.2,1.869,1.0,4.657,16,2022_Spanish Grand Prix,13,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.829979700475
89.488,MEDIUM,Barcelona,ZHO,Alfa Romeo,4,16,14,49.7,36.9,6.0,3.9,1.599,1.0,4.657,16,2022_Spanish Grand Prix,14,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.48536562653936
89.12,MEDIUM,Barcelona,ZHO,Alfa Romeo,5,25,15,49.7,36.8,5.0,4.5,1.755,1.0,4.657,16,2022_Spanish Grand Prix,15,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.12675155260372
89.711,MEDIUM,Barcelona,ZHO,Alfa Romeo,6,36,16,49.7,36.7,6.0,4.5,1.471,1.0,4.657,16,2022_Spanish Grand Prix,16,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.72713747866808
89.587,MEDIUM,Barcelona,ZHO,Alfa Romeo,7,49,17,49.7,36.7,6.0,2.5,1.314,1.0,4.657,16,2022_Spanish Grand Prix,17,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.61252340473246
89.745,MEDIUM,Barcelona,ZHO,Alfa Romeo,8,64,18,49.7,36.9,6.0,3.2,0.94,1.0,4.657,16,2022_Spanish Grand Prix,18,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.77990933079681
90.566,MEDIUM,Barcelona,ZHO,Alfa Romeo,9,81,19,49.7,37.1,5.0,3.4,0.596,1.0,4.657,16,2022_Spanish Grand Prix,19,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.61029525686118
90.247,MEDIUM,Barcelona,ZHO,Alfa Romeo,10,100,20,49.7,37.1,6.0,2.5,0.715,1.0,4.657,16,2022_Spanish Grand Prix,20,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.30068118292553
90.375,MEDIUM,Barcelona,ZHO,Alfa Romeo,11,121,21,49.0,37.0,6.0,3.5,0.598,1.0,4.657,16,2022_Spanish Grand Prix,21,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.4380671089899
90.033,MEDIUM,Barcelona,ZHO,Alfa Romeo,12,144,22,49.0,37.1,6.0,2.5,0.442,1.0,4.657,16,2022_Spanish Grand Prix,22,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.10545303505427
90.005,MEDIUM,Barcelona,ZHO,Alfa Romeo,13,169,23,49.5,37.1,6.0,2.0,2.55,1.0,4.657,16,2022_Spanish Grand Prix,23,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.08683896111862
89.869,MEDIUM,Barcelona,ZHO,Alfa Romeo,14,196,24,49.4,37.1,6.0,4.3,2.395,1.0,4.657,16,2022_Spanish Grand Prix,24,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,89.96022488718299
90.114,MEDIUM,Barcelona,ZHO,Alfa Romeo,15,225,25,49.4,37.0,6.0,2.5,2.272,1.0,4.657,16,2022_Spanish Grand Prix,25,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.21461081324735
90.163,MEDIUM,Barcelona,ZHO,Alfa Romeo,16,256,26,49.4,37.0,6.0,2.2,2.089,1.0,4.657,16,2022_Spanish Grand Prix,26,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.27299673931171
89.942,MEDIUM,Barcelona,ZHO,Alfa Romeo,17,289,27,49.4,37.0,7.0,2.2,1.953,1.0,4.657,16,2022_Spanish Grand Prix,27,22.0,66,2,2022_Spanish Grand Prix__ZHO__2,90.06138266537607
105.35,MEDIUM,Austin,ALB,Williams,2,4,2,34.6,28.9,52.0,3.9,0.728,0.0,5.513,20,2022_United States Grand Prix,2,22.0,56,1,2022_United States Grand Prix__ALB__1,105.36877185212872
104.781,MEDIUM,Austin,ALB,Williams,3,9,3,34.6,28.9,50.0,4.3,0.874,1.0,5.513,20,2022_United States Grand Prix,3,22.0,56,1,2022_United States Grand Prix__ALB__1,104.67512043983137
105.143,MEDIUM,Austin,ALB,Williams,4,16,4,34.7,28.9,50.0,4.5,2.298,0.0,5.513,20,2022_United States Grand Prix,4,22.0,56,1,2022_United States Grand Prix__ALB__1,105.18054370425745
106.242,MEDIUM,Austin,ALB,Williams,5,25,5,34.7,29.0,50.0,5.8,1.47,0.0,5.513,20,2022_United States Grand Prix,5,22.0,56,1,2022_United States Grand Prix__ALB__1,106.28892963032182
104.688,MEDIUM,Austin,ALB,Williams,6,36,6,34.6,29.0,50.0,7.0,0.71,1.0,5.513,20,2022_United States Grand Prix,6,22.0,56,1,2022_United States Grand Prix__ALB__1,104.61027821802446
104.585,MEDIUM,Austin,ALB,Williams,7,49,7,34.8,28.8,50.0,6.1,0.893,1.0,5.513,20,2022_United States Grand Prix,7,22.0,56,1,2022_United States Grand Prix__ALB__1,104.51666414408881
105.814,MEDIUM,Austin,ALB,Williams,8,64,8,35.2,28.9,50.0,5.3,1.206,0.0,5.513,20,2022_United States Grand Prix,8,22.0,56,1,2022_United States Grand Prix__ALB__1,105.8890874085149
103.014,MEDIUM,Austin,ALB,Williams,2,4,11,35.8,29.2,51.0,6.0,10.0,0.0,5.513,20,2022_United States Grand Prix,11,22.0,56,2,2022_United States Grand Prix__ALB__2,103.11724518670799
103.462,MEDIUM,Austin,ALB,Williams,3,9,12,36.0,29.2,50.0,3.2,3.911,0.0,5.513,20,2022_United States Grand Prix,12,22.0,56,2,2022_United States Grand Prix__ALB__2,103.57463111277235
103.969,MEDIUM,Austin,ALB,Williams,4,16,13,36.4,29.3,48.0,5.3,3.893,0.0,5.513,20,2022_United States Grand Prix,13,22.0,56,2,2022_United States Grand Prix__ALB__2,104.09101703883671
103.818,MEDIUM,Austin,ALB,Williams,5,25,14,36.4,29.5,49.0,4.4,3.624,0.0,5.513,20,2022_United States Grand Prix,14,22.0,56,2,2022_United States Grand Prix__ALB__2,103.94940296490108
104.384,MEDIUM,Austin,ALB,Williams,6,36,15,36.4,29.4,49.0,7.0,3.521,0.0,5.513,20,2022_United States Grand Prix,15,22.0,56,2,2022_United States Grand Prix__ALB__2,104.52478889096544
104.931,MEDIUM,Austin,ALB,Williams,7,49,16,36.2,29.6,50.0,5.5,2.253,0.0,5.513,20,2022_United States Grand Prix,16,22.0,56,2,2022_United States Grand Prix__ALB__2,105.0811748170298
105.387,HARD,Austin,ALB,Williams,8,64,26,36.2,29.8,49.0,6.3,0.356,1.0,5.513,20,2022_United States Grand Prix,26,22.0,56,3,2022_United States Grand Prix__ALB__3,105.49699673931171
104.626,HARD,Austin,ALB,Williams,9,81,27,35.8,29.7,50.0,7.5,0.474,1.0,5.513,20,2022_United States Grand Prix,27,22.0,56,3,2022_United States Grand Prix__ALB__3,104.74538266537608
104.104,HARD,Austin,ALB,Williams,10,100,28,35.9,29.6,48.0,6.5,0.722,1.0,5.513,20,2022_United States Grand Prix,28,22.0,56,3,2022_United States Grand Prix__ALB__3,104.23276859144043
103.838,HARD,Austin,ALB,Williams,11,121,29,35.9,29.6,49.0,5.8,0.786,1.0,5.513,20,2022_United States Grand Prix,29,22.0,56,3,2022_United States Grand Prix__ALB__3,103.9761545175048
103.501,HARD,Austin,ALB,Williams,12,144,30,36.3,29.8,48.0,6.1,0.694,1.0,5.513,20,2022_United States Grand Prix,30,22.0,56,3,2022_United States Grand Prix__ALB__3,103.64854044356917
103.857,HARD,Austin,ALB,Williams,13,169,31,36.3,29.8,48.0,5.0,1.529,0.0,5.513,20,2022_United States Grand Prix,31,22.0,56,3,2022_United States Grand Prix__ALB__3,104.14796370799525
103.97,HARD,Austin,ALB,Williams,14,196,32,35.7,29.8,48.0,5.1,1.341,0.0,5.513,20,2022_United States Grand Prix,32,22.0,56,3,2022_United States Grand Prix__ALB__3,104.27034963405961
104.433,HARD,Austin,ALB,Williams,15,225,33,35.6,29.6,49.0,4.6,1.613,0.0,5.513,20,2022_United States Grand Prix,33,22.0,56,3,2022_United States Grand Prix__ALB__3,104.74273556012398
103.718,HARD,Austin,ALB,Williams,16,256,34,36.2,29.6,47.0,5.8,0.661,1.0,5.513,20,2022_United States Grand Prix,34,22.0,56,3,2022_United States Grand Prix__ALB__3,103.90308414782662
103.482,HARD,Austin,ALB,Williams,17,289,35,36.8,29.4,48.0,6.6,1.205,0.0,5.513,20,2022_United States Grand Prix,35,22.0,56,3,2022_United States Grand Prix__ALB__3,103.8105074122527
103.158,HARD,Austin,ALB,Williams,18,324,36,36.6,29.5,48.0,8.1,1.601,0.0,5.513,20,2022_United States Grand Prix,36,22.0,56,3,2022_United States Grand Prix__ALB__3,103.49589333831706
103.179,HARD,Austin,ALB,Williams,19,361,37,36.5,29.6,49.0,6.3,1.524,0.0,5.513,20,2022_United States Grand Prix,37,22.0,56,3,2022_United States Grand Prix__ALB__3,103.52627926438143
103.259,HARD,Austin,ALB,Williams,20,400,38,35.9,29.3,49.0,5.4,1.725,0.0,5.513,20,2022_United States Grand Prix,38,22.0,56,3,2022_United States Grand Prix__ALB__3,103.6156651904458
102.917,HARD,Austin,ALB,Williams,21,441,39,35.7,29.4,50.0,5.6,2.009,0.0,5.513,20,2022_United States Grand Prix,39,22.0,56,3,2022_United States Grand Prix__ALB__3,103.28305111651015
103.664,HARD,Austin,ALB,Williams,22,484,40,35.8,29.4,49.0,5.5,1.809,0.0,5.513,20,2022_United States Grand Prix,40,22.0,56,3,2022_United States Grand Prix__ALB__3,104.03943704257452
103.572,HARD,Austin,ALB,Williams,23,529,41,36.9,29.8,48.0,5.6,1.812,0.0,5.513,20,2022_United States Grand Prix,41,22.0,56,3,2022_United States Grand Prix__ALB__3,103.95682296863887
103.02,HARD,Austin,ALB,Williams,24,576,42,37.5,30.4,46.0,4.6,2.005,0.0,5.513,20,2022_United States Grand Prix,42,22.0,56,3,2022_United States Grand Prix__ALB__3,103.41420889470324
103.514,HARD,Austin,ALB,Williams,25,625,43,37.5,30.4,46.0,2.2,1.819,0.0,5.513,20,2022_United States Grand Prix,43,22.0,56,3,2022_United States Grand Prix__ALB__3,103.9175948207676
104.028,HARD,Austin,ALB,Williams,26,676,44,37.3,30.6,45.0,7.9,2.027,0.0,5.513,20,2022_United States Grand Prix,44,22.0,56,3,2022_United States Grand Prix__ALB__3,104.44098074683197
103.223,HARD,Austin,ALB,Williams,27,729,45,37.5,30.3,46.0,8.6,1.808,0.0,5.513,20,2022_United States Grand Prix,45,22.0,56,3,2022_United States Grand Prix__ALB__3,103.64536667289633
102.471,HARD,Austin,ALB,Williams,28,784,46,37.5,30.5,46.0,5.4,2.847,0.0,5.513,20,2022_United States Grand Prix,46,22.0,56,3,2022_United States Grand Prix__ALB__3,102.9027525989607
103.045,HARD,Austin,ALB,Williams,29,841,47,37.5,30.5,46.0,3.7,3.491,0.0,5.513,20,2022_United States Grand Prix,47,22.0,56,3,2022_United States Grand Prix__ALB__3,103.48613852502505
102.622,HARD,Austin,ALB,Williams,30,900,48,36.9,30.5,47.0,4.6,5.039,0.0,5.513,20,2022_United States Grand Prix,48,22.0,56,3,2022_United States Grand Prix__ALB__3,103.07252445108942
102.599,HARD,Austin,ALB,Williams,31,961,49,37.2,30.6,46.0,4.5,6.063,0.0,5.513,20,2022_United States Grand Prix,49,22.0,56,3,2022_United States Grand Prix__ALB__3,103.05891037715378
103.243,HARD,Austin,ALB,Williams,32,1024,50,36.8,30.5,46.0,3.7,5.913,0.0,5.513,20,2022_United States Grand Prix,50,22.0,56,3,2022_United States Grand Prix__ALB__3,103.71229630321814
104.311,HARD,Austin,ALB,Williams,33,1089,51,36.8,30.4,46.0,5.8,5.996,0.0,5.513,20,2022_United States Grand Prix,51,22.0,56,3,2022_United States Grand Prix__ALB__3,104.78968222928252
103.591,HARD,Austin,ALB,Williams,34,1156,52,37.7,30.6,46.0,5.5,0.538,1.0,5.513,20,2022_United States Grand Prix,52,22.0,56,3,2022_United States Grand Prix__ALB__3,103.94503081698514
104.85,HARD,Austin,ALB,Williams,35,1225,53,38.1,30.7,46.0,5.3,2.097,0.0,5.513,20,2022_United States Grand Prix,53,22.0,56,3,2022_United States Grand Prix__ALB__3,105.34745408141123
104.265,HARD,Austin,ALB,Williams,36,1296,54,38.1,30.6,46.0,5.3,4.912,0.0,5.513,20,2022_United States Grand Prix,54,22.0,56,3,2022_United States Grand Prix__ALB__3,104.77184000747559
103.636,HARD,Austin,ALB,Williams,37,1369,55,37.9,30.5,45.0,4.4,1.321,0.0,5.513,20,2022_United States Grand Prix,55,22.0,56,3,2022_United States Grand Prix__ALB__3,104.15222593353995
104.195,HARD,Austin,ALB,Williams,38,1444,56,37.8,30.2,45.0,5.0,1.524,0.0,5.513,20,2022_United States Grand Prix,56,22.0,56,3,2022_United States Grand Prix__ALB__3,104.72061185960432
105.239,HARD,Austin,ALO,Alpine,2,4,2,34.6,28.9,52.0,3.9,0.691,0.0,5.513,20,2022_United States Grand Prix,2,22.0,56,1,2022_United States Grand Prix__ALO__1,105.25777185212873
104.501,HARD,Austin,ALO,Alpine,3,9,3,34.6,28.9,50.0,4.3,1.125,0.0,5.513,20,2022_United States Grand Prix,3,22.0,56,1,2022_United States Grand Prix__ALO__1,104.5291577781931
104.541,HARD,Austin,ALO,Alpine,4,16,4,34.8,29.0,50.0,4.0,0.913,1.0,5.513,20,2022_United States Grand Prix,4,22.0,56,1,2022_United States Grand Prix__ALO__1,104.44450636589572
104.939,HARD,Austin,ALO,Alpine,5,25,5,34.7,29.0,50.0,5.8,0.593,1.0,5.513,20,2022_United States Grand Prix,5,22.0,56,1,2022_United States Grand Prix__ALO__1,104.85189229196008
104.505,HARD,Austin,ALO,Alpine,6,36,6,34.6,29.0,50.0,7.0,2.291,0.0,5.513,20,2022_United States Grand Prix,6,22.0,56,1,2022_United States Grand Prix__ALO__1,104.56131555638618
104.272,HARD,Austin,ALO,Alpine,7,49,7,34.8,28.8,50.0,6.1,2.759,0.0,5.513,20,2022_United States Grand Prix,7,22.0,56,1,2022_United States Grand Prix__ALO__1,104.33770148245054
104.635,HARD,Austin,ALO,Alpine,8,64,8,35.1,28.8,51.0,6.0,2.901,0.0,5.513,20,2022_United States Grand Prix,8,22.0,56,1,2022_United States Grand Prix__ALO__1,104.71008740851491
104.471,HARD,Austin,ALO,Alpine,9,81,9,35.3,28.9,50.0,5.3,2.929,0.0,5.513,20,2022_United States Grand Prix,9,22.0,56,1,2022_United States Grand Prix__ALO__1,104.55547333457928
104.665,HARD,Austin,ALO,Alpine,10,100,10,35.4,29.1,50.0,6.8,3.072,0.0,5.513,20,2022_United States Grand Prix,10,22.0,56,1,2022_United States Grand Prix__ALO__1,104.75885926064363
104.695,HARD,Austin,ALO,Alpine,11,121,11,35.8,29.2,51.0,6.0,3.427,0.0,5.513,20,2022_United States Grand Prix,11,22.0,56,1,2022_United States Grand Prix__ALO__1,104.79824518670799
104.846,HARD,Austin,ALO,Alpine,12,144,12,35.9,29.1,51.0,4.5,3.508,0.0,5.513,20,2022_United States Grand Prix,12,22.0,56,1,2022_United States Grand Prix__ALO__1,104.95863111277235
104.864,HARD,Austin,ALO,Alpine,13,169,13,36.0,29.3,48.0,4.9,4.371,0.0,5.513,20,2022_United States Grand Prix,13,22.0,56,1,2022_United States Grand Prix__ALO__1,104.98601703883672
103.963,HARD,Austin,ALO,Alpine,14,196,14,36.4,29.5,49.0,4.4,10.0,0.0,5.513,20,2022_United States Grand Prix,14,22.0,56,1,2022_United States Grand Prix__ALO__1,104.09440296490108
104.004,HARD,Austin,ALO,Alpine,15,225,15,36.4,29.4,49.0,7.0,10.0,0.0,5.513,20,2022_United States Grand Prix,15,22.0,56,1,2022_United States Grand Prix__ALO__1,104.14478889096544
104.61,HARD,Austin,ALO,Alpine,16,256,16,36.2,29.5,50.0,6.8,4.494,0.0,5.513,20,2022_United States Grand Prix,16,22.0,56,1,2022_United States Grand Prix__ALO__1,104.7601748170298
104.44,HARD,Austin,ALO,Alpine,17,289,17,36.0,29.5,50.0,4.4,1.886,0.0,5.513,20,2022_United States Grand Prix,17,22.0,56,1,2022_United States Grand Prix__ALO__1,104.59956074309417
103.454,HARD,Austin,ALO,Alpine,6,36,28,35.9,29.6,48.0,6.5,0.714,1.0,5.513,20,2022_United States Grand Prix,28,22.0,56,2,2022_United States Grand Prix__ALO__2,103.58276859144043
103.619,HARD,Austin,ALO,Alpine,7,49,29,35.9,29.6,49.0,5.8,0.885,1.0,5.513,20,2022_United States Grand Prix,29,22.0,56,2,2022_United States Grand Prix__ALO__2,103.7571545175048
103.983,HARD,Austin,ALO,Alpine,8,64,30,36.3,29.8,48.0,6.1,0.666,1.0,5.513,20,2022_United States Grand Prix,30,22.0,56,2,2022_United States Grand Prix__ALO__2,104.13054044356917
103.563,HARD,Austin,ALO,Alpine,9,81,31,36.3,29.8,48.0,5.0,0.416,1.0,5.513,20,2022_United States Grand Prix,31,22.0,56,2,2022_United States Grand Prix__ALO__2,103.71992636963353
103.618,HARD,Austin,ALO,Alpine,10,100,32,35.7,29.9,49.0,6.3,0.854,1.0,5.513,20,2022_United States Grand Prix,32,22.0,56,2,2022_United States Grand Prix__ALO__2,103.78431229569789
103.27,HARD,Austin,ALO,Alpine,11,121,33,35.6,29.6,49.0,4.6,0.502,1.0,5.513,20,2022_United States Grand Prix,33,22.0,56,2,2022_United States Grand Prix__ALO__2,103.44569822176224
103.174,HARD,Austin,ALO,Alpine,12,144,34,36.2,29.6,47.0,5.8,1.507,0.0,5.513,20,2022_United States Grand Prix,34,22.0,56,2,2022_United States Grand Prix__ALO__2,103.49312148618834
103.086,HARD,Austin,ALO,Alpine,13,169,35,36.8,29.4,48.0,6.6,1.587,0.0,5.513,20,2022_United States Grand Prix,35,22.0,56,2,2022_United States Grand Prix__ALO__2,103.4145074122527
103.235,HARD,Austin,ALO,Alpine,14,196,36,36.6,29.5,48.0,8.1,1.441,0.0,5.513,20,2022_United States Grand Prix,36,22.0,56,2,2022_United States Grand Prix__ALO__2,103.57289333831706
102.978,HARD,Austin,ALO,Alpine,15,225,37,36.5,29.6,49.0,6.3,1.488,0.0,5.513,20,2022_United States Grand Prix,37,22.0,56,2,2022_United States Grand Prix__ALO__2,103.32527926438142
102.975,HARD,Austin,ALO,Alpine,16,256,38,35.9,29.3,49.0,5.4,1.323,0.0,5.513,20,2022_United States Grand Prix,38,22.0,56,2,2022_United States Grand Prix__ALO__2,103.33166519044579
103.117,HARD,Austin,ALO,Alpine,17,289,39,35.7,29.4,50.0,5.6,1.239,0.0,5.513,20,2022_United States Grand Prix,39,22.0,56,2,2022_United States Grand Prix__ALO__2,103.48305111651015
102.635,HARD,Austin,ALO,Alpine,18,324,40,35.8,29.4,49.0,5.5,1.204,0.0,5.513,20,2022_United States Grand Prix,40,22.0,56,2,2022_United States Grand Prix__ALO__2,103.01043704257452
102.898,HARD,Austin,ALO,Alpine,19,361,41,36.9,29.8,48.0,5.6,3.521,0.0,5.513,20,2022_United States Grand Prix,41,22.0,56,2,2022_United States Grand Prix__ALO__2,103.28282296863887
102.637,HARD,Austin,ALO,Alpine,20,400,42,37.5,30.4,46.0,4.6,2.986,0.0,5.513,20,2022_United States Grand Prix,42,22.0,56,2,2022_United States Grand Prix__ALO__2,103.03120889470324
102.715,HARD,Austin,ALO,Alpine,21,441,43,37.5,30.4,46.0,2.2,2.96,0.0,5.513,20,2022_United States Grand Prix,43,22.0,56,2,2022_United States Grand Prix__ALO__2,103.11859482076761
102.732,HARD,Austin,ALO,Alpine,22,484,44,37.3,30.6,45.0,7.9,2.796,0.0,5.513,20,2022_United States Grand Prix,44,22.0,56,2,2022_United States Grand Prix__ALO__2,103.14498074683196
